area,bath_rooms,link,prize,rooms,zone
125,3,https://www.lahaus.com/p/apartamento-en-venta-san-joaquin-101403/medellin,298,3,"    San Joaquín, Medellín, Antioquia, Colombia  "
144,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-velodromo/medellin,380,3,"    La Floresta, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-venta-boston-101732/medellin,260,3,"    Boston, Medellín, Antioquia, Colombia  "
240,3,https://www.lahaus.com/p/apartamento-en-la-candelaria-candelaria-240mt-tres-alcobas-dos-balcones/medellin,450,3,"    La Candelaria, Medellín, Antioquia, Colombia  "
196,5,https://www.lahaus.com/p/se-vende-apartamento-en-calasanz-medellin-92788/medellin,350,5,"    Calasanz, Medellín, Antioquia, Colombia  "
60,3,https://www.lahaus.com/p/venta-casa-en-buenos-aires-34933/medellin,200,3,"    Barrio Buenos Aires, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rodeo-alto-belen-cod-18884/medellin,245,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
136,4,https://www.lahaus.com/p/en-venta-apartamento-en-laureles-medellin-93711/medellin,420,4,"    Lorena, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-los-balsos-poblado-100mt-tres-alcobas-balcon/medellin,385,3,"    Los Balsos, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-en-calasanz-la-america-con-3-habitaciones-y-balcon-74-mt2/medellin,320,3,"    Calasanz, Medellín, Antioquia, Colombia  "
155,4,https://www.lahaus.com/p/amplio-apartamento-en-venta-aranjuez-cod-9668/medellin,230,4,"    San Isidro, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rodeo-alto-belen-cod-18985/medellin,245,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
216,4,https://www.lahaus.com/p/se-vende-apartamento-en-simon-bolivar-medellin-98162/medellin,450,4,"    Florida Nueva, Medellín, Antioquia, Colombia  "
78,3,https://www.lahaus.com/p/venta-apartamento-calasanz-medellin-93767/medellin,275,3,"    Calasanz, Medellín, Antioquia, Colombia  "
64,3,https://www.lahaus.com/p/apartamento-en-loma-de-los-bernal-belen-tres-alcobas-79974/medellin,270,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
78,3,https://www.lahaus.com/p/venta-apartamento-colores-medellin-93774/medellin,380,3,"    San Germán, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/disponible-en-venta-apartamento-en-laureles/medellin,380,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
57,3,https://www.lahaus.com/p/apartamento-en-loma-de-los-bernal-belen-tres-alcobas-70170/medellin,200,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
91,3,https://www.lahaus.com/p/apartamento-en-venta-en-castropol-102063/medellin,390,3,"    Castropol, Medellín, Antioquia, Colombia  "
116,4,https://www.lahaus.com/p/apartamento-en-venta-en-la-visitacion-el-poblado/medellin,440,4,"    Los Balsos, Medellín, Antioquia, Colombia  "
92,3,https://www.lahaus.com/p/tulipanes-62140/medellin,290,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
83,3,https://www.lahaus.com/p/apartamento-en-venta-la-america-101588/medellin,200,3,"    Barrio La América, Medellín, Antioquia, Colombia  "
80,4,https://www.lahaus.com/p/venta-apartamento-en-lopez-de-mesa/medellin,210,4,"    López de Mesa, Medellín, Antioquia, Colombia  "
130,4,https://www.lahaus.com/p/apartamento-en-la-america-medellin-cuenta-con-tres-habitaciones/medellin,298,4,"    Santa Mónica, Medellín, Antioquia, Colombia  "
120,4,https://www.lahaus.com/p/apartamento-en-los-colores-estadio-cuatro-alcobas-69937/medellin,310,4,"    Los Colores, Medellín, Antioquia, Colombia  "
168,4,https://www.lahaus.com/p/venta-apartamento-en-el-centro-34921/medellin,250,4,"    Boston, Medellín, Antioquia, Colombia  "
76,3,https://www.lahaus.com/p/apartamento-para-la-venta-en-robledo/medellin,240,3,"    San Germán, Medellín, Antioquia, Colombia  "
104,4,https://www.lahaus.com/p/apartamento-en-estadio-medellin-con-4-habitaciones-104-mt2/medellin,380,4,"    Velódromo, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/apartamento-en-santa-monica-la-america-72mt-tres-alcobas/medellin,230,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
91,3,https://www.lahaus.com/p/apartamento-en-velodromo-el-estadio-con-balcon-y-3-habitaciones-91-mt2/medellin,450,3,"    Velódromo, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-robledo-la-pilarica-con-3-habitaciones-85-mt2/medellin,290,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-1591/medellin,490,3,"    Calasanz, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-venta-en-belen-fatima-97339/medellin,275,3,"    Fátima, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/p-h-108379/medellin,270,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
68,3,https://www.lahaus.com/p/apartamento-en-loma-de-los-bernal-belen-68mt-tres-alcobas-balcon/medellin,275,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
58,3,https://www.lahaus.com/p/hermoso-apartamento-en-loma-del-indio-el-poblado/medellin,255,3,"    Loreto, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/apartamento-en-venta-en-pilarica-medellin-99048/medellin,310,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-calasanz-93988/medellin,210,3,"    Calasanz, Medellín, Antioquia, Colombia  "
127,3,https://www.lahaus.com/p/alpes-de-baviera-96691/medellin,410,3,"    El Tesoro, Medellín, Antioquia, Colombia  "
110,4,https://www.lahaus.com/p/apartamento-en-la-palma-belen-cuatro-alcobas/medellin,440,4,"    Belén Centro, Medellín, Antioquia, Colombia  "
116,3,https://www.lahaus.com/p/apartamento-en-venta-belen-rosales/medellin,319,3,"    Rosales, Medellín, Antioquia, Colombia  "
86,3,https://www.lahaus.com/p/apartamento-en-laureles-conquistadores-con-3-habitaciones-86-mt2/medellin,350,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
115,4,https://www.lahaus.com/p/apartamento-paraventa-codigo-7253/medellin,320,4,"    Mota, Medellín, Antioquia, Colombia  "
64,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rodeo-alto-belen-cod-19283/medellin,249,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-san-germna-robledo-90mt-tres-alcobas-balcon/medellin,425,3,"    San Germán, Medellín, Antioquia, Colombia  "
138,4,https://www.lahaus.com/p/apartamento-en-la-america-santa-lucia-con-4-habitaciones-138-mt2/medellin,250,4,"    Calasanz, Medellín, Antioquia, Colombia  "
188,3,https://www.lahaus.com/p/apartamento-en-conquistadores-laureles-con-3-habitaciones-188-mt2/medellin,450,3,"    Conquistadores, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-venta-campo-valdes-101599/medellin,270,3,"    Manrique Central No. 1, Medellín, Antioquia, Colombia  "
157,3,https://www.lahaus.com/p/apartamento-en-venta-laureles-101669/medellin,420,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
65,3,https://www.lahaus.com/p/remanso-del-rodeo-92577/medellin,249,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/se-vende-apartamento-en-la-laureles-nogal/medellin,380,3,"    Los Almendros, Medellín, Antioquia, Colombia  "
180,4,https://www.lahaus.com/p/apartamento-en-san-bernardo-belen-cuatro-alcobas/medellin,380,4,"    Belén Centro, Medellín, Antioquia, Colombia  "
56,3,https://www.lahaus.com/p/serrania-de-san-diego/medellin,240,3,"    Loma del Indio, Medellín, Antioquia, Colombia  "
150,3,https://www.lahaus.com/p/apartamento-en-laureles-medellin-45520/medellin,440,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
150,4,https://www.lahaus.com/p/apartamento-en-venta-simon-bolivar-101358/medellin,325,4,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
89,3,https://www.lahaus.com/p/se-vende-apartamento-en-robledo-pilarica-98083/medellin,368,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
115,4,https://www.lahaus.com/p/torre-la-giralda/medellin,290,4,"    Mota, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-venta-simon-bolivar-medellin-cod-12734/medellin,390,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
104,3,https://www.lahaus.com/p/venta-apartamento-de-2-alcobas-en-el-centro/medellin,210,3,"    Bomboná, Medellín, Antioquia, Colombia  "
96,3,https://www.lahaus.com/p/apartamento-en-loma-del-indio-poblado-96mt-tres-alcobas-balcon/medellin,300,3,"    Loma del Indio, Medellín, Antioquia, Colombia  "
112,3,https://www.lahaus.com/p/apartamento-en-laureles-con-3-habitaciones-112-mt2/medellin,390,3,"    Barrio Buenos Aires, Medellín, Antioquia, Colombia  "
120,3,https://www.lahaus.com/p/apartamento-en-belen-rosales-con-3-habitaciones-120-mt2/medellin,450,3,"    Rosales, Medellín, Antioquia, Colombia  "
75,3,https://www.lahaus.com/p/apartamento-en-calazans-la-america-con-3-habitaciones-y-parqueadero-75-mt2/medellin,230,3,"    Calasanz, Medellín, Antioquia, Colombia  "
77,3,https://www.lahaus.com/p/apartamento-en-belen-medellin-tres-alcobas-73407/medellin,320,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
288,5,https://www.lahaus.com/p/apartamento-en-prado-la-candelaria-cinco-alcobas/medellin,400,5,"    La Candelaria, Medellín, Antioquia, Colombia  "
89,3,https://www.lahaus.com/p/apartamento-en-la-america-la-america-89mt/medellin,380,3,"    Velódromo, Medellín, Antioquia, Colombia  "
74,3,https://www.lahaus.com/p/nassau-95820/medellin,320,3,"    Rosales, Medellín, Antioquia, Colombia  "
140,4,https://www.lahaus.com/p/apartamento-en-belen-universidad-medellin-con-4-habitaciones-140-mt2/medellin,490,4,"    Universidad Medellín, Medellín, Antioquia, Colombia  "
94,4,https://www.lahaus.com/p/venta-apartamento-3-piso-en-boston/medellin,225,4,"    Boston, Medellín, Antioquia, Colombia  "
78,3,https://www.lahaus.com/p/apartamento-en-venta-en-ciudad-del-rio-medellin/medellin,380,3,"    Ciudad del Río, Medellín, Antioquia, Colombia  "
78,3,https://www.lahaus.com/p/apartamento-en-robledo-san-german-con-3-habitaciones-78-mt2/medellin,330,3,"    San Germán, Medellín, Antioquia, Colombia  "
173,4,https://www.lahaus.com/p/venta-apartamento-en-laureles/medellin,430,4,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
115,3,https://www.lahaus.com/p/apartamento-en-venta-sector-rodeo-alto-belen-38249/medellin,310,3,"    Sector Central, Medellín, Antioquia, Colombia  "
77,3,https://www.lahaus.com/p/mediterraneo-61001/medellin,299,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
73,3,https://www.lahaus.com/p/se-vende-apartamento-en-la-loma-del-indio/medellin,360,3,"    Alejandría, Medellín, Antioquia, Colombia  "
103,3,https://www.lahaus.com/p/apartamento-en-el-campestre-poblado-103mt-tres-alcobas-balcon/medellin,490,3,"    El Campestre, Medellín, Antioquia, Colombia  "
64,3,https://www.lahaus.com/p/pentagrama-belen-99292/medellin,250,3,"    Rodeo Alto, Medellín, Antioquia, Colombia  "
92,4,https://www.lahaus.com/p/apartamento-en-loma-del-indio-poblado-92mt-cuatro-alcobas-balcon/medellin,375,4,"    Loma del Indio, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-rosales-90-mts-1-parqueadero/medellin,360,3,"    Rosales, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-en-venta-calasanz-102107/medellin,300,3,"    Calasanz, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-belen-centro-belen-tres-alcobas-70352/medellin,280,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
81,3,https://www.lahaus.com/p/apartamento-en-loma-del-indio-poblado-tres-alcobas-81923/medellin,460,3,"    Palmas, Medellín, Antioquia, Colombia  "
92,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-calasanz-94701/medellin,320,3,"    Calasanz, Medellín, Antioquia, Colombia  "
91,3,https://www.lahaus.com/p/se-vende-apartamento-en-poblado-medellin/medellin,450,3,"    La Tomatera, Medellín, Antioquia, Colombia  "
117,3,https://www.lahaus.com/p/apartamento-en-salvador-con-3-habitaciones-117mt2/medellin,220,3,"    Barrio Buenos Aires, Medellín, Antioquia, Colombia  "
72,4,https://www.lahaus.com/p/venta-apartamento-en-sector-la-castellana-medellin-93843/medellin,295,4,"    La Castellana, Medellín, Antioquia, Colombia  "
140,3,https://www.lahaus.com/p/dardanelos/medellin,450,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
87,3,https://www.lahaus.com/p/apartamento-en-la-villa-belen-tres-alcobas-81677/medellin,277,3,"    La Villa, Medellín, Antioquia, Colombia  "
72,3,https://www.lahaus.com/p/venta-apartamento-en-almeria/medellin,250,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
57,3,https://www.lahaus.com/p/venta-de-apartamento-loma-de-los-bernal-109698/medellin,205,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
82,3,https://www.lahaus.com/p/venta-de-apartamento-con-3-alcobas-en-el-centro/medellin,232,3,"    Bomboná, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/vendo-apartamento-de-90m2-la-floresta-medellin/medellin,285,3,"    La Floresta, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-el-estadio-cuarta-brigada-con-3-habitaciones-70-mt2/medellin,280,3,"    Cuarta Brigada, Medellín, Antioquia, Colombia  "
243,5,https://www.lahaus.com/p/altos-de-san-jorge-53689/medellin,450,5,"    Villa Nueva, Medellín, Antioquia, Colombia  "
135,4,https://www.lahaus.com/p/apartamento-para-la-venta-en-medellin-los-colores/medellin,360,4,"    Los Colores, Medellín, Antioquia, Colombia  "
98,3,https://www.lahaus.com/p/venta-de-apartamento-en-loma-de-los-bernal-93753/medellin,415,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
85,3,https://www.lahaus.com/p/apartamento-en-calasanz-medellin-tres-alcobas-65430/medellin,350,3,"    Calasanz, Medellín, Antioquia, Colombia  "
97,3,https://www.lahaus.com/p/apartamento-en-la-america-calasanz-con-3-habitaciones-97-mt2/medellin,300,3,"    Calasanz, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apto-en-buenos-aires-3-alcobas/medellin,250,3,"    Cataluña, Medellín, Antioquia, Colombia  "
86,3,https://www.lahaus.com/p/venta-de-apartamento-pilarica-3-alcobas/medellin,290,3,"    La Pilarica, Medellín, Antioquia, Colombia  "
140,4,https://www.lahaus.com/p/apartamento-en-venta-los-colores-101368/medellin,350,4,"    Los Colores, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/salamanca-de-la-mota-105543/medellin,460,3,"    Mota, Medellín, Antioquia, Colombia  "
115,4,https://www.lahaus.com/p/apartamento-en-los-danubios-la-america-105-mts-4-habitaciones/medellin,210,4,"    Santa Mónica, Medellín, Antioquia, Colombia  "
130,4,https://www.lahaus.com/p/apartamento-en-la-america-la-america-130mt-cuatro-alcobas-balcon/medellin,300,4,"    Barrio La América, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/se-vende-apartamento-en-laureles-medellin-98165/medellin,480,3,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-las-acacias-laureles-3-habitaciones-100m2/medellin,450,3,"    Las Acacias, Medellín, Antioquia, Colombia  "
131,3,https://www.lahaus.com/p/torre-lisboa-15437/medellin,450,3,"    Castropol, Medellín, Antioquia, Colombia  "
94,3,https://www.lahaus.com/p/apartamento-en-castropol-poblado-tres-alcobas-72945/medellin,480,3,"    Castropol, Medellín, Antioquia, Colombia  "
94,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-calasanz/medellin,270,3,"    Calasanz, Medellín, Antioquia, Colombia  "
57,3,https://www.lahaus.com/p/se-vende-apartamento-en-calazans-97363/medellin,220,3,"    Calasanz, Medellín, Antioquia, Colombia  "
80,3,https://www.lahaus.com/p/apartamento-laureles-almeria/medellin,275,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-paraventa-codigo-8076/medellin,350,3,"    Carlos E. Restrepo, Medellín, Antioquia, Colombia  "
140,3,https://www.lahaus.com/p/apartamento-en-santa-fe-guayabal-140mt-tres-alcobas-balcon/medellin,305,3,"    Zoológico, Medellín, Antioquia, Colombia  "
100,3,https://www.lahaus.com/p/apartamento-en-venta-sector-alejandria-el-poblado-cod-18913/medellin,410,3,"    Alejandría, Medellín, Antioquia, Colombia  "
99,3,https://www.lahaus.com/p/venta-de-apartamento-en-boston-con-3-alcobas/medellin,260,3,"    Boston, Medellín, Antioquia, Colombia  "
69,3,https://www.lahaus.com/p/se-vende-apartamento-en-ciudad-del-rio-98065/medellin,380,3,"    Ciudad del Río, Medellín, Antioquia, Colombia  "
70,3,https://www.lahaus.com/p/apartamento-en-venta-en-medellin-los-colores-cuenta-con-3-habitaciones/medellin,330,3,"    Los Colores, Medellín, Antioquia, Colombia  "
67,3,https://www.lahaus.com/p/apartamento-en-santa-monica-la-america-tres-alcobas-80000/medellin,230,3,"    Santa Mónica, Medellín, Antioquia, Colombia  "
89,4,https://www.lahaus.com/p/apartamento-en-venta-almeria-101400/medellin,258,4,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
155,3,https://www.lahaus.com/p/apartamento-en-belen-centro-belen-tres-alcobas-70191/medellin,450,3,"    Belén Centro, Medellín, Antioquia, Colombia  "
176,3,https://www.lahaus.com/p/torre-clara-11818/medellin,500,3,"    El Campestre, Medellín, Antioquia, Colombia  "
125,4,https://www.lahaus.com/p/apartamento-en-laureles-laureles-125mt-tres-alcobas-balcon/medellin,460,4,"    Barrio Laureles, Medellín, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-la-america-simon-bolivar-con-3-habitaciones-110-mt2/medellin,325,3,"    Simón Bolívar, Medellín, Antioquia, Colombia  "
124,4,https://www.lahaus.com/p/venta-casa-en-villa-hermosa-34932/medellin,280,4,"    San Miguel, Medellín, Antioquia, Colombia  "
73,3,https://www.lahaus.com/p/apartamento-en-venta-loma-de-los-bernal-101395/medellin,260,3,"    Loma de los Bernal, Medellín, Antioquia, Colombia  "
90,3,https://www.lahaus.com/p/apartamento-en-san-german-robledo-90mt-tres-alcobas-balcon/medellin,420,3,"    San Germán, Medellín, Antioquia, Colombia  "
