area,bath_rooms,link,price,rooms,zone
66,2,https://www.lahaus.com/p/apartamento-en-la-cuenca-envigado-3-habitaciones-66m2/envigado,320,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
193,3,https://www.lahaus.com/p/apartamento-en-el-dorado-envigado-193mt-piso-1-cuatro-alcobas/envigado,460,4,"    El Dorado, Envigado, Antioquia, Colombia  "
78,2,https://www.lahaus.com/p/apartamento-en-envigado-el-dorado-78-mts2-3-habitaciones/envigado,345,3,"    Las Antillas, Envigado, Antioquia, Colombia  "
63,2,https://www.lahaus.com/p/apartamento-en-la-cuenca-envigado-tres-alcobas-71438/envigado,260,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
89,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-16928/envigado,380,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
64,2,https://www.lahaus.com/p/apartamento-en-venta-en-camino-verde-envigado-103401/envigado,250,3,"    Camino Verde, Envigado, Antioquia, Colombia  "
69,2,https://www.lahaus.com/p/luxor-100543/envigado,298,3,"    La Paz, Envigado, Antioquia, Colombia  "
94,2,https://www.lahaus.com/p/apartamento-paraventa-codigo-3806/envigado,460,3,"    Zúñiga, Envigado, Antioquia, Colombia  "
97,1,https://www.lahaus.com/p/palos-de-moguer-37114/envigado,340,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
66,1,https://www.lahaus.com/p/apartamento-el-esmeraldal-con-3-habitaciones-66mt2/envigado,220,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
105,2,https://www.lahaus.com/p/apartamento-para-la-venta-en-envigado-las-flores-con-tres-alcobas/envigado,280,3,"    La Magnolia, Envigado, Antioquia, Colombia  "
123,2,https://www.lahaus.com/p/apartamento-de-123m2-en-el-dorado-envigado-con-tres-habitaciones/envigado,330,3,"    El Dorado, Envigado, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-la-cuenca-envigado-110mt-tres-alcobas-balcon/envigado,490,3,"    La Cuenca, Envigado, Antioquia, Colombia  "
113,2,https://www.lahaus.com/p/apartamento-para-la-venta-en-envigado-cod-944/envigado,360,3,"    Mesa, Envigado, Antioquia, Colombia  "
130,2,https://www.lahaus.com/p/apartamento-en-la-loma-de-las-brujas-envigado-con-3-habitaciones-130-mt2/envigado,440,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
94,2,https://www.lahaus.com/p/palo-de-rosa-55745/envigado,500,3,"    Otra Parte, Envigado, Antioquia, Colombia  "
125,2,https://www.lahaus.com/p/apartamento-en-envigado-el-esmeraldal-con-3-habitaciones-125-mt2/envigado,490,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
100,4,https://www.lahaus.com/p/apartamento-en-la-inmaculada-envigado-3-habitaciones-64232/envigado,440,3,"    Loma del Chocho, Envigado, Antioquia, Colombia  "
61,2,https://www.lahaus.com/p/tierra-del-sol-esmeraldal/envigado,230,3,"    El Esmeraldal, Envigado, Antioquia, Colombia  "
110,3,https://www.lahaus.com/p/apartamento-en-venta-la-inmaculada-envigado-3-alcobas/envigado,480,3,"    Loma de Cumbres, Envigado, Antioquia, Colombia  "
81,2,https://www.lahaus.com/p/california-envigado-106436/envigado,340,3,"    Loma del Escobero, Envigado, Antioquia, Colombia  "
87,2,https://www.lahaus.com/p/tierra-grata-cumbres-15795/envigado,415,3,"    La Abadía, Envigado, Antioquia, Colombia  "
101,3,https://www.lahaus.com/p/san-francisco-15493/envigado,350,3,"    Loma de Las Brujas, Envigado, Antioquia, Colombia  "
109,2,https://www.lahaus.com/p/apartamento-en-venta-en-la-magnolia-envigado-99042/envigado,240,3,"    La Magnolia, Envigado, Antioquia, Colombia  "
90,2,https://www.lahaus.com/p/venta-apartamento-en-trianon-envigado/envigado,295,3,"    El Trianón, Envigado, Antioquia, Colombia  "
64,2,https://www.lahaus.com/p/venta-apartamento-en-envigado-sector-camino-verde/envigado,260,3,"    El Chinguí, Envigado, Antioquia, Colombia  "
